text,label
经伊朗官方媒体证实，该国22岁“网红”萨哈尔•塔巴尔已经遭到当局逮捕、并受到多项罪名指控。,3
9日，江门新会公安分局向媒体通报，该局近日抓获一名专盗农村“吉屋”古董红木嫌疑人，破获了近期江门连续发生的多起雷同盗窃案。,3
大庆网红主播在直播中因发布恐吓、辱骂等极端不良内容被拘留！,3
"我帮你找工作，你先支付一笔“打点费”，殊不知这却是一场骗局。近日,环县公安局城关派出所破获一起诈骗案，抓获犯罪嫌疑人1名。",3
无业游民买军装骗财骗色“入戏太深”被抓仍称是真军官,3
近日，一名山东青岛Airbnb民宿房主被警方行政拘留。,3
据加泰罗尼亚广播电台26日报道，伊朗警方日前逮捕了一名叫莱斯特斯的伊朗青年，而他被抓的原因竟然是因为利用和阿根廷著名球星梅西的相似，从而实现自己的性目的，与23名女性发生关系。,3
合肥警方跨境擒获19名冒充“高富帅”进行诈骗的犯罪嫌疑人,3
管子潜水2天不支被捕 德国通缉犯在泰国卖烤鸡成网红后暴露,3
10月31日，深交所在对暴风集团股份有限公司（暴风集团，300431）的关注函中表示，2019年10月30日，暴风集团披露了副总经理张鹏宇、首席财务官张丽娜和证券事务代表于兆辉辞职的公告。除已被批准逮捕的总经理冯鑫外，暴风集团的高级管理人员已全部辞职，协助信息披露事务的证券事务代表也已辞职。,3
海淀分局马连洼派出所社区民警本月入户走访发现端倪，现已取缔隐藏在小区内涉嫌非法营业的旅店，经营者被行政拘留。,3
吸烟致高铁列车降速 男子被拘5日180天限乘,3
男子微信群中传播虚假信息 被拘留5日,3
这个贼真“聪明”：只偷现金首饰物品保持原状，盗窃7起被刑拘,3
公安部挂牌逃犯落网 潜逃10年被押回蒙城,3
据英国《太阳报》6月24日报道，一名19岁的女子为了阻止小狗吠叫，用胶带缠住了小狗的嘴巴，并且长达两周，这导致小狗的嘴部严重受伤，现在这名女子因为虐待动物重罪指控已经被逮捕。,3
突发！康得新实控人被刑拘，122亿存款被随意掏空，银行竟默许？｜ 早报,3
动真碰硬！邹平俩企业负责人恶意逃废银行债务被刑拘,3
香港警方今天(16日)召开记者会。据港媒报道，在记者会上被问及浸会大学一名苏姓学生15日被拘捕一事时，香港警方透露，警员当时见到其与一些激进分子在示威现场徘徊，并从对方携带物品中搜出一把9寸（30厘米）利刃，对方称带刀为了切月饼，但警员不接受这一说法，将其拘捕。,3
日前，茅岩河镇辖区连续发生入室盗窃事件，茅岩河镇青安坪乡多处民宅内的茅岩莓茶被盗。为保辖区稳定平安，永定公安温塘派出所持续追踪，细致研判，迅猛出击，一举将盗窃莓茶的嫌疑人熊某（男，40岁，永定区教字垭人）抓获。,3
6月7日早7时许，94名冒充公检法机关工作人员实施电信网络诈骗的台湾犯罪嫌疑人被我国公安机关从西班牙押解回国。,3
8月16日下午，两男子驾驶流动加油车加油时，被曲阜市公安局书院派出所抓获，因非法储存销售危险物质，两男子被行政拘留。,3
中新网西安8月27日电 (记者 阿琳娜)记者27日从西安警方获悉，王某原本是西安一家保安公司的保安，因缺钱花便在网络世界里“摇身一变”成了“警察”，并借着“警察”身份在网上招摇撞骗了3万余元。近日，西安未央警方破获了该起冒充警察的诈骗案，成功将涉案嫌疑人王某抓捕归案。,3
调包乘客644元交通卡 “克隆出租车”司机被抓获,3
汪麟被缉捕回国，四世同堂人家铜像成杭州人民耻辱,3
一名男子扛着枪在超市内，形迹可疑，随后超市老板发现自己钻戒被偷走了。此事日前发生在四川内江城区，警方21小时便抓获犯罪嫌疑人，嫌犯正是扛“枪”的男子。,3
近日在公安部的统一指挥下，多地公安机关共同出击，捣毁这一诈骗犯罪祭坛，共抓获了132名犯罪分子。,3
每经午时丨“金九”首周20城新房成交回落，北上广大幅下滑；醉酒男子飞机上霸占机组人员座位，被行拘并限制乘机一年,3
南宁海关13日通报，该关缉私局12日凌晨与广州海关缉私局和地方公安机关协同作战，出动警力160余名，在广东广州，广西南宁、北海、钦州、防城港等地开展打击冻品、香烟走私集中收网行动，抓获犯罪嫌疑人24名，冻结涉案资金459万元(人民币，下同)，现场查扣与案件相关的书证、物证一批,3
网传成都某高校法学生在图书馆偷拍女生，因有闪光灯被当场抓了个现行。8月25日晚，成都警方就此事发布通报，对涉事学生罗某某处以行政拘留5天。网友们对此议论纷纷。,3
“漫威之父”斯坦·李疑遭虐待骗钱 前经纪人被捕,3
网红郭美美相信大家都知道，5年前郭美美因为参与赌博被逮捕，随后因为开设赌场，藐视法律等等被起诉，获刑5年。,3
信州发布微博5月11日发布，关于上饶市第五小学5.10案件的最新情况通报：经信州公安刑警大队侦查，上饶市第五小学5.10案件犯罪嫌疑人王某建对杀害受害人刘某宸的犯罪事实供认不讳，已被依法刑事拘留。事发学校校长朱某已被停职检查。,3
据@淮北公安在线公告，近期，我局经过前期缜密侦查，一举打掉以高申、高超为首的犯罪团伙，将主要犯罪嫌疑人抓捕归案，目前已依法采取强制措施。,3
目前，邹某因涉嫌盗窃已被城阳警方刑事拘留。,3
"南京铁路公安处南京北站派出所经过十余天的侦查后,将嫌疑人抓获。",3
9月6日凌晨，江宁警方以涉嫌寻衅滋事罪依法对孙某采取刑事拘留强制措施。,3
贵阳一国际学校男教师涉嫌猥亵学生 已被批准逮捕,3
伊朗“僵尸新娘”被捕,3
8月17日凌晨4点，在外交部、我驻巴西使馆和驻圣保罗总领馆的支持与协助下，公安部工作组从巴西圣保罗将潜逃近十年的涉黑犯罪嫌疑人黄某引渡回国，这是巴西首次向我国引渡犯罪嫌疑人。,3
男子逃亡二十三年，警方不懈努力终抓其归案，男子：一条狗毁了我,3
近日，广州白云警方利用“智慧新警务”智能平台预警和信息研判，短短一夜间，主动发现并抓获在逃人员4名。,3
女子“打5元麻将被拘15日” 法院判警方赔4739元并道歉,3
涟源市1月下旬也发生一起公交车司机被打案件，2月1日，涟源市检察院决定对刘某辉以危险方法危害公共安全罪批准逮捕，2月27日，涟源市检察院依法向法院提起公诉。,3
近日，在人民群众的大力支持配合下，以张敏为首的恶势力团伙案侦查工作取得突破性进展，经检察院批准，张敏、廖海涛、起振雄、闻国政、王斌、丁仁山6名犯罪嫌疑人被依法执行逮捕，等待他们的将是法律的严惩。,3
近日，余杭警方在余杭仁和街道某物流公司抓获15年前在广州出租屋内杀人后逃亡的男子安某权。,3
目前在当地警方的配合下，民警在揭阳市榕城区一民房内将诈骗嫌疑人林某抓获。,3
陕西“华山捞尸队”造谣者被行政拘留,3
连这都偷！犯罪嫌疑人被依法刑拘,3
「云剑行动」2天内抓获3名网逃，岭城“云剑”见成效！,3
尘埃落地！历时21年，震惊一时的“灭门惨案”最后一名主犯在山东被抓！,3
又一上市公司爆雷，实控人、财务总监被抓，董秘辞职，股票跌停,3
近日，据网络某视频中曝出，江西南京发生了一段极其荒唐的事件，女孩李某（化名）一直对受害人周某（化名）有好感，频繁暗示，谁知周某并无回应，随后李某很生气带人教训周某，并称：“今天的你爱搭不理，明天我就找人打你”，随后女孩李某带了5名男子，找到周某俩兄弟发生斗殴，据了解，目前周某俩兄弟伤势比较严重，据知情人爆料，李某等四人现已被刑拘。,3
三男子酒后KTV内寻衅滋事被拘,3
男子发“淹死万源”评论，被警方千里缉拿处行拘7日,3
十余名老赖被戴上手铐 珠海香洲法院集中拘留拒不执行者,3
2019年5月19日下午，押解着6名犯罪嫌疑人，4.23电信诈骗案专案组成员凯旋而归。,3
目前，涉事教练已被派出所拘留。,3
6月26日，在四川省公安厅的统一指挥下，乐山公安抽调市县两级公安机关民警，分赴广东、江西、辽宁、重庆、云南等地展开收网。截至目前，该案共抓获外地涉案人员200余人，其余涉案人员正在全力追捕中。,3
“凌晨2点露文身会被抓”？警方：5人散发此谣言被拘,3
近日，这名涉及多起“婚骗案”的泉州籍五旬女子黄某华，被龙海市检察院以涉嫌诈骗罪批捕。,3
新安晚报 安徽网 大皖客户端讯 9月21日，因朋友涉嫌“套路贷”已被警方抓获，情急之下，两名外地男子准备乘火车逃离合肥。让他们没想到的是，他们在车内的对话被出租车司机听到，警觉的司机拨打了110 报警。特警四大队驻合肥南站的民警接到指令后迅速展开寻找，仅依靠一处“纹身“，将正在检票进站台的两人抓获。,3
云南籍女子郭某本在缅甸甘拜地开米粉店，却被邵东县公安局以涉嫌组织他人偷越国(边)境罪逮捕，她的同伙张某、郑某也一同落网。,3
厉害！合肥庐阳区一民警抓获潜逃27年杀人犯,3
心疼朋友开车太累 男子无证代驾被拘,3
“幽灵团队”发财梦碎 一一娄星警方抓获7名“职业取款人”,3
东海一男子违停被罚朋友圈泄愤辱骂交警被拘留,3
中新网8月2日电 7月30日凌晨，一女子在湖南长沙韶山北路窑岭北公交车站打车时，遭一陌生男子从背后持锐器捅伤。长沙市公安局芙蓉分局2日凌晨通过官方微博通报称，涉嫌故意伤害的犯罪嫌疑人已被抓获，民警对相关案情正在进一步审讯调查中。,3
6月初，西宁市公安局经侦支队破获一起特大合同诈骗案，西宁一女子伪造副处级领导身份，虚构房产项目，卖出45套房子，涉嫌合同诈骗1200多万元被逮捕。,3
接警后，东城分局建国门派出所办案民警6小时抓获了五名嫌疑人，找回了石狮子、石鼓。,3
广西融安2死2伤命案嫌疑人落网 受害者为祖孙4人,3
近日，天津市公安局河北分局发布警情通报称，因涉嫌敲诈勒索，在当地碰瓷商户近十年的“杜大娘”于近日被刑事拘留。这位杜大娘过往近十年时间里，依仗自己身患多种疾病，多次敲诈勒索天津市六区及环城、蓟州区等地的超市、饭店、商场、美容美发店等。,3
四川绵阳市盐亭县6名生猪养殖户的125头生猪被骗，嫌疑人在贵州落网时125头生猪已被屠宰销售，获利20余万。,3
5月25日下午，合肥瑶海警方联合相关部门共出动200余人，对龙岗经济开发区马岗社区城中村区域进行治安整治“回头看”。行动当天共查处12处涉黄涉赌场所，抓获各类违法犯罪嫌疑人46人。,3
近日，赤峰市公安局经过缜密侦查，破获高强、王亚东、王丽杰等恶势力犯罪集团参与的多起刑事案件。现犯罪集团成员高强、王亚东（二孬）、王丽杰（王二子）、白吴暇（小白子）、肖吉克、孟庆龙等犯罪嫌疑人已被公安机关依法刑事拘留、逮捕或者上网追逃。,3
伊朗假梅西冒充球王泡了23名美女！骗色被抓 仍否认诱骗指控,3
女子不慎被骗上万元，警方施计教她反骗回来，顺道将骗子抓获归案,3
"近日,在从拉萨开往上海的Z166次列车上,一男子不仅酗酒还霸座。由于此人的不法举止与蛮横,拉萨铁路警方将其依法行政拘留。",3
济南高楼扔刀的逮住了！警方通报：男子因感情纠纷扔刀！已被刑拘,3
在“净网2019”专项行动中，江苏省泗洪县公安局成功侦破一起公安部督办“1905”特大跨省网游盗号案，抓获犯罪嫌疑人53名，涉案金额逾千万元，目前已有46人被移送起诉。,3
丹东交警查酒驾，抓获潜逃14年持枪抢劫逃犯,3
大连街头暴打女子的嫌疑人被抓了，送上女生自我保护全攻略,3
6月5日，黄龙县人民检察院官方微信发布消息称，当日，黄龙县人民检察院对黄龙县公安局提请批准逮捕的闫某某涉嫌故意伤害致人死亡案件从快依法办理，在收案当日，便作出批准逮捕决定。,3
大庆一网红主播在直播中因发布恐吓、辱骂等极端不良内容被拘留,3
6岁自闭症男孩疑因摸了教练被扔进泳池，涉事教练已被拘留,3
陕西一县公安局长和检察长赌博被抓 当地正调查此事,3
据《纽约邮报》5月2日报道披露，3月12日，美国联邦当局逮捕5人，他们涉嫌多次使用假护照帮中国学生代考托福取得学生签证，并被起诉26项罪名。,3
陕西渭南警方27日发布通报称，近日，有网民发布信息称“华山上存在捞尸队，在悬崖下面捞一个人上来费用是1.5万元以上。”经查，该网民所述内容与事实严重不符，华山景区并无此类事。目前，该网民已被警方依法行政拘留。,3
女子逃票被查耍无赖，竟自称脑子有病杀人不犯法，被警方带走刑拘,3
拒垃圾分类掐晕志愿者 上海一女子被行拘3天,3
近日，江苏省徐州市公安局泉山分局破获一起涉毒案件。截至目前，共抓获涉毒人员19人，其中16人为外籍人士，这16人中有7人为某教育机构外教。,3
刑拘47人！行拘10人！潍坊公安重拳打击非法“带路”“车虫子、证贩子”,3
10月12日，江苏南通如东警方在深圳抓获了一名网上追逃人员韩某。韩某被追逃，是因为三年前他一声不响离开家，将年仅7岁的儿子丢给自己的母亲，之后便杳无音信，涉嫌遗弃罪。而在一个月前，孩子的母亲王某也落网。,3
10月7日凌晨2点，吉林@辽源网警巡查执法 发布警情通报：2019年10月6日，辽源网民“Howard王顥達”在微博上发表侮辱国旗等言论。目前发帖人王某达（25岁，辽源市人）已被抓获，案件正在进一步审理中。,3
受博信股份和承兴国际控股实控人罗静被刑拘事件影响，诺亚财富旗下歌斐资产34亿元的创世核心企业系列私募基金产品发生延期，该基金的底层资产是承兴在京东的应收账款。,3
香港警方12日下午召开记者会，警方表示近期暴徒胡作非为，目无王法，骚扰全港，威胁市民。从8月9日到12日，警方总计拘捕149人，包括111名男性和38名女性，年龄在15至53岁之间，涉及非法集会、袭警、阻碍公务、藏有攻击性武器等。其中，在11日晚铜锣湾拘捕行动中，总计拘捕15人，在他们身上搜出弹弓、钢珠、镭射枪等物。,3
近日，龙山县公安局经过缜密侦查、深度经营，成功打掉一“套路贷”恶势力团伙，一举抓获涉案人员7人，为龙山县扫黑除恶专项斗争工作再添新战果。,3
2019年9月18日，在公安部、自治区公安厅正确领导和大力支持下，通辽市公安机关不负使命，经过持续攻坚，成功侦破一起23年前重特大命案积案，成功在辽宁省鞍山市抓获两名犯罪嫌疑人并押解回通辽。,3
河北省石家庄市公安局日前对外公布，警方成功摧毁了一个跨多省及境外、深达5个层级的贩运毒品团伙，缴获毒品海洛因34.47公斤，毒品非法交易案值逾千万元，11名主要犯罪嫌疑人已全部抓捕归案。,3
近日，吉林省延边朝鲜族自治州安图县公安局九龙派出所破获两起撬ATM机银亭案，抓获犯罪嫌疑人金某。,3
汉滨法院：藏进衣柜“躲猫猫”拒不履行被拘留,3
据福克斯新闻9月5日报道，纽约警察局的一位女警官年薪达107809美元（约合人民币76.8万），最近却因涉嫌在百货商店行窃被抓，目前已被停薪停职。,3
8月14日下午，阜阳临泉县公安局吕寨派出所民警蹲守三小时成功抓获涉嫌开设赌场的网上在逃人员金某，并移交给浙江警方。,3
经过百余天的侦查，安徽省合肥市公安局蜀山分局成功摧毁一盘踞在缅甸境内对中国居民实施诈骗的犯罪团伙，赴境外抓获犯罪嫌疑人19名，冻结涉案资金200余万元,3
据江西高安公安局微信公众号17日通报，17日上午，犯罪嫌疑人敖某和驾驶货车途经高胡公路治超整治点时，为逃避超载处罚，车头顶执法人员疾行15余公里。目前，敖某已被依法刑事拘留。,3
国足门将张鹭醉驾被拘，被查画面曝光！天津天海：停薪停训停赛,3
8月2号凌晨4点的时候长沙芙蓉警方在江西萍乡市将7月30号故意伤人的犯罪嫌疑人抓获归案。随着犯罪嫌疑人的落网，发生在7月30号凌晨韶山北路公交站的故意伤害案成功告破。,3
男子为求复合搬家公司搬家时顺走前女友一万元现金被刑拘,3
今日，广州增城警方召开新闻发布会，通报了近日在开展“飓风2019”专项行动中，打掉一个制售假冒注册商标机油的团伙，抓获25名犯罪嫌疑人，扣押机器43台，缴获各类假冒知名品牌机油成品以及空机油瓶、标贴、纸箱等物品一大批，涉案金额达1.2亿元人民币。,3
本月20日是近两个月来网上发起的“硬闯51区”活动开始的日子，原本200万人网上报名要前往美国高度机密的“51区”探究外星人的踪影，当天却仅有75名外星人迷们来到这个戒备森严的美国空军基地的大门口，还没敢闯进去，也就原地玩儿点自拍了事儿。就这，还有2人被逮捕。,3
“高三男生阻止插队被打骨折” 打人男子被行拘十天 罚款500元,3
每经17点丨港大学生会前会长孙晓岚被捕，涉进入立法会会议厅；证监会回应被瑞华起诉：敬畏法治，依法监管；“被妻捉奸遭免职”镇书记督查旧照疑似系PS,3
近日，桃江县公安局交警大队成功查获一起使用伪造机动车驾驶证案，拘留违法人员1名。,3
南昌红谷滩凤凰中大道命案犯罪嫌疑人被依法批捕,3
哈市一奥迪车主遇交警检查弃车逃逸，朋友“顶包”被拘10天！,3
湖南洞口五天杀5人男子又杀两人？警方拘留造谣者,3
浙江嘉兴市委原常委何炳荣被逮捕,3
近日，邵东警方远赴广东省河源市源城区，抓获涉嫌网络诈骗犯罪嫌疑人5名，1名被列为网上逃犯，成功捣毁一个利用木马网络链接进行网络诈骗的团伙。,3
土耳其检察机关20日向249名“居伦运动”嫌疑人发出逮捕令。,3
泊头一男子无证酒驾撞倒五人后逃逸被刑拘,3
「净网2019」岳池公安打掉一“网络水军”团伙 抓捕10余人,3
PayPal近日证实已正式退出了由Facebook发起的虚拟货币组织Libra协会（Libra Association）。,0
不到24小时时间，美国男篮训练营又有两位球员宣布退出，分别是哈登和戈登，加上此前已经确定缺席的浓眉哥，如今美国男篮训练营只剩下17名球员了，距离8月底的男篮世界杯已经越来越近了，如今三大球星频繁退出，对于美国男篮可不是什么好消息。,0
距离9月10日马云卸任阿里董事局主席越来越近，一切似乎已准备就绪。在过去一年，马云一边低调退出多个阿里系公司，一边依然频繁亮相，站台阿里重要场合、活跃在世界舞台，但把重心转向教育和公益，在国内也首次启用一个新身份。,0
不久前，西甲球队毕尔巴鄂竞技正式官宣，现租借效力于莱加内斯的球队帝星梅里诺将会在今夏离队，这位27岁的西班牙前锋终于还是和毕巴说再见了！,0
勇士队不再是统治联盟的超级球队，因为杜兰特的离去，他们甚至要开始为能否打进季后赛而着急。,0
茅台退出五一零零矿泉水 年底完成旗下51公司清理整合,0
最新消息显示，博格巴也将因为此次受伤退出本期法国国家队，阿森纳小将贡多齐顶替他入选。,0
火箭迎来大清洗！一天内4大功臣宣布离队，而一人离队令球迷遗憾,0
安东尼难回美国队，虽多名球星退出但仍无缘被邀请,0
芝麻信用运营主体法定代表人变更 井贤栋退出,0
北京时间5月25日，今天火箭再次传来了动荡，在之前火箭的防守基石布兹德里克就已经离队，让火箭管理层感到十分的心惊，而在之前又传出了哈登和保罗，因为球权分配的问题有些不和，因为这个赛季火箭因为保罗打的有些挣扎，所以在这个赛季火箭相对于来说偏向哈登的球权有一些多，但是这些引起了火箭中众人的不满，但是在今天火箭在今天来了大清洗的运动，在今天先是火箭的防守助教罗杰斯离队，随后球队的助教万尼亚以及罗兰德，还有赛的录像协调员约翰丘也都相继离队，在一天之中，火箭就连续出走了四人，许多球迷都表示，看来火箭要在这个休赛季迎来大清洗！,0
梁铉锡也下水了，宣布退出YG，网友：这还有完没有,0
迪士尼与索尼谈崩，漫威为蜘蛛侠退出，早在2年前就埋下2个伏笔,0
猛龙旧将谈莱昂纳德离开：不应该责备他 他已经帮球队夺冠了,0
距离篮球世界杯开幕还有半个月的时间，在美国梦之队多名主力球员退出球队之后，澳大利亚和加拿大等队的多名球员因为伤病，接连退赛，让人感到有些遗憾。,0
金州勇士虽然在休赛期失去了超级巨星杜兰特，但球队也在积极为下一步做打算；他们先是在自由市场签下全明星后卫拉塞尔，后与内线悍将鲁尼达成3年1500的合同；至此，勇士队下赛季的首发阵容大致预计：库里、拉塞尔、库克（或利文斯顿）、格林、鲁尼。,0
52岁华裔体操冠军丧幼子，曾因异地恋退出国家队，一生经历坎坷,0
8月12日，又一位NBA球星宣布退出美国男篮训练营。他就是上赛季的榜眼秀、国王队大前锋马文-巴格利。,0
一夜之间又有3人宣布退出美国队集训营，这意味着他们退出了将在中国北京举办的男篮世界杯。,0
今天破案了！特雷杨退出美国队与波波有关，杜兰特压根心不在勇士,0
威少离开了自己奉献了11年的雷霆队，并且这早有预兆。,0
利拉德和德罗赞也不打世界杯了，巨星退出浪潮他们已经见怪不怪,0
德罗西在2017年已经退出了意大利国家队,0
「话娱琅琊榜」｜Top1：字节跳动退出快看漫画股东行列,0
体坛联播｜邓肯回归马刺担任助教，比尔、哈里斯退出美国男篮,0
又走一个大师兄！鹤字科大师兄退出德云社，曾被郭德纲寄予厚望！,0
哈登退出美国队他们机会来了！冠军中锋：要在世界杯上争冠军,0
封杀华为！北大教授公开退出IEEE：太过分,0
随着哈登也宣布退出，美国队在今年夏天的篮球世界杯上想拿到冠军已经很不容易。,0
北京时间7月20日，NBA巨星哈登宣布退出今年的美国男篮，这也就意味着，继上次浓眉哥退队之后，又一位超级巨星离开梦之队。,0
PayPal宣布退出虚拟货币组织Libra协会,0
浓眉哥、哈登因这个退出美国国家队，但背后的原因或是因为他,0
说再见了？正式宣布这一帝星今夏离开球队！尤文遭遇挖角,0
巴西女排主力接应布鲁纳因心脏病退出国家队 惠若琪也因此病退役,0
女羽黄金一代球员、伦敦奥运会金牌得主李雪芮退出了国家队，将告别以后的中国女羽国家队比赛。,0
离开德云社后，曹云金自立门户，门票惨到49元，何云伟靠卖画为生,0
2019年FIBA世界杯：老鹰队后卫特雷·杨因“轻伤”退出美国队,0
First Solar宣布：退出光伏EPC业务 专注光伏组件研发,0
在本赛季无缘总冠军以后，勇士队还需要承受杜兰特离开的后果，不得不说随着杜兰特宣布离开，勇士队的皇朝也是正式宣布解体。,0
红杉资本退出安琪儿医疗股东行列,0
前不久，今夏刚刚转会离开曼城的传奇队长孔帕尼在接受采访时，评选出了一份最佳阵容。这套阵容是他在曼城效力这些年，所有的队友中甄选出来的。2008年夏季加盟曼城，2019年夏季转会离开曼城,0
对于千兆来说更大的困难还在后面，中乙转会窗口开启后已经有7名绝对主力离队，本周主帅泽拉鲁丁也告别球队。,0
“罗贝里”组合赛季结束后将离开拜仁,0
冠军不保？浓眉哈登纷纷退出美国队，网友：中国夺冠几率翻倍了！,0
据著名NBA记者查拉尼亚报道，尽管多名NBA球星已经退出了美国男篮和世界杯，但美国男篮无意邀请卡梅罗-安东尼加入。,0
YG艺人金韩彬宣布退出iKON 被韩媒报道疑似吸毒,0
比尔退出美国国家队，这是第几个了？美国真的以为稳了吗,0
2019年女排世界杯将于9月14日在日本开战，继巴西、美国、中国公布世界杯参赛名单之后，欧洲劲旅荷兰女排也在今天凌晨公布了14人世界杯参赛名单，参加完刚刚落幕的欧锦赛大部分队员都前往日本参加世界杯比赛，只有名将德克鲁伊夫意外落选，当然了，德克鲁伊夫落选世界杯并不是因为她的水平不够，而是她自己主动选择离开的，另外最近几年雷打不动的主力依旧都入选本次世界杯参赛阵容，斯洛特耶斯、布伊吉斯、普拉克、格鲁图斯等名将都榜上有名。,0
北京时间6月28日，NBA前线连续更新重磅消息，包括湖人成功交易三人，达成3200万薪资空间，比如沃克正式确认要离开黄蜂。,0
近期，山东队宣布著名教练巩晓彬重出江湖，这就意味着上赛季山东队主教练吴庆龙不得不离开球队。,0
北京时间7月23日，奇才球星比尔和76人球星哈里斯也先后宣布退出美国男篮，无缘今年夏天的男篮世界杯。,0
INFINITE成员金明洙将离开woollim，金明洙在自己的ins上公开了亲笔信，主动提及了上周已经和woollim合约到期的事，并表示自己将离开woollim，因为自己需要新的挑战。,0
安德拉达因伤退出国家队，穆索入选,0
美东时间10月11日，三大支付巨头万事达卡、Visa、Stripe和美国电商巨头eBay宣布，退出Facebook加密货币Libra的管理组织Libra协会。,0
红杉资本退出快看漫画股东行列 陈安妮成最大股东,0
阿黛勒·林是电影《摘金奇缘》的联合编剧，这次退出合作据悉是因为薪酬问题双方没有达成一致的意见。,0
扎克伯格尴尬了：Libra开会前夜巨头宣布退出,0
科比说对了！9位球员退出梦之队，队内已无超巨，夺冠不稳了,0
德云社又一著名弟子退出，删除所有相关微博，连名字都改了,0
8月6日，中国男篮又公布新的人员调整，吴前、陈林坚和胡金秋暂时离队，任骏飞回归。,0
但是曹云金偏偏不领情，在德云社火了之后的曹云金便开始膨胀，便离开了德云社独自发展，还开了一家小公司。,0
中国女排劲敌公布14人名单，“背飞女皇”心灰意冷退出，奖牌无望,0
日本男星中居广正因遭受冷待遇 决心退出杰尼斯事务所,0
美国篮协24日宣布，目前效力于洛杉矶湖人队的球员库兹马因左踝受伤已退出国家队，而征战男篮世界杯的美国队12人大名单也最终确定。,0
联盟消息源称，国王后卫达龙-福克斯将退出美国队，专注于下赛季，目标打进季后赛。,0
1998年因为黑哨，大连万达退出了足坛,0
陈赫退出《奔跑吧》后，转身加盟了一档新综艺，无论如何也要追！,0
北京时间8月31日，男篮世界杯鸣锣开战，全世界的篮球好手都将来到中国展开激烈的角逐。而对于世界霸主美国队来说，他们的阵容实力并没有像想象中那般强大，而随着浓眉的退出，这支球队领袖的角色毫无疑问落在了哈登的手上，但今天据火箭随队记者费根报道，哈登也确认缺席世界杯。,0
不到一个月的时间，篮球世界杯将在中国举行，作为全球篮坛的霸主，美国队却因为多位球星相继退出变得星光暗淡，这次他们不一定就是毫无悬念的金牌得主，正是应了推广大使科比的那句话：“美国队，别以为稳了！”,0
据外媒报道，北京时间8月2日，尼克斯队今年的探花秀RJ-巴雷特选择退出加拿大男篮，他将不会代表球队出战今年夏天在中国举办的男篮世界杯。,0
离开德云社，曹云金创办了听云轩，但是生意一直也就那么回事。6月离婚后，更是受到负面消息影响，他的门票最低才49元，而岳云鹏的专场最低是299元。,0
今夏，凯尔特人核心凯里-欧文选择了离开波士顿，加盟布鲁克林篮网。对于他的离开，前队友马库斯-斯玛特在近日发表了自己的看法：“欧文是一个很好的队友，只是被很多人误解了。”,0
本赛季德甲联赛已经结束，拜仁传奇里贝里将离开球队。,0
科斯切尔尼解释了有争议的阿森纳退出的原因,0
此外，来自新奥尔良鹈鹕队的新科状元锡安-威廉森也决定退出美国男篮训练营。,0
在今天，作为中国女排的主要竞争对手，巴西女排队长娜塔莉亚正式宣布离开巴西女排。,0
詹皇退出快船加码，5换1叫板绿凯穷追浓眉，或打动伦纳德,0
身材“惹祸”被打马赛克，无奈退出国家队，转行娱乐圈后一炮而红,0
球队大佬们都没来，巴格利退出美国队真不明智！,0
索尼移动：正退出印度/澳大利亚/加拿大等市场,0
这个休赛季，杜兰特选择离开勇士，和欧文一起加盟布鲁克林篮网，重新“创业”。,0
德甲联赛收官战，拜仁为已经正式宣布离开的罗贝里和拉菲尼亚举办了盛大的告别仪式，可是不要忘了，博阿滕也极有可能会在今夏离开球队。,0
万达影视20位股东同时退出，万达电影持股比例达95.77%,0
而就在当地时间7月23日，又有两位球星退出了美国国家队，他们就是开拓者的利拉德和马刺的德罗赞。,0
更重要的是武磊获得了首发出战的机会，跟球迷预测的相同，在队内头号巨星离开球队后，武磊理所当然的成为首发主力球员。,0
市值教父王明夫退出和君小镇 曾欲打造东方商学达沃斯,0
北京时间7月22日，据雅虎体育记者Chris Haynes报道，联盟中的消息人士透露，奇才后卫布拉德利-比尔因为孩子即将出生而选择退出美国男篮训练营，他将不会参加今年的男篮世界杯。,0
在这档节目中，陈赫是一位搞笑担当，因为他的综艺感非常强，善于接梗，也善于制造笑点，毫不夸张的说，很多观众都是冲着陈赫去看的节目，但很可惜的是在新一季的跑男中，陈赫因为工作的原因退出了。,0
美国男篮再退出一人！大名单仅存13人，国王悍将却暗指美国可卫冕,0
EXO最开始是12个人，有四个中国人，鹿晗、吴亦凡、张艺兴和黄子韬，可是自2014年开始，吴亦凡、鹿晗和黄子韬陆续退出EXO，退出团队的他们几乎从来没有与曾经的成员互动过，不知道是真的闹掰了，还是还默默地保持着联系。,0
9月25日消息，天眼查数据显示，近日，芝麻信用运营主体芝麻信用管理有限公司发生法定代表人变更，蚂蚁金服董事长兼CEO井贤栋退出，新增法定代表人为渠瑜。,0
台“立法院长”太太宣布退出民进党 苏嘉全未现身,0
天才中场因病退出国家队却现身赌场,0
德云社风波不断，侯鹤廉宣布退出后，李鹤彪霸气发文：好好做人,0
疯狂一夜！3人退出美国梦之队，邓肯复出了，威登组合被看好！,0
总价7000万，官方确认这一当红帝星转会离队！曼城高层不甘心,0
雪上加霜，吴鹤臣事件还未平息，郭德纲又一徒弟退出德云社,0
斯玛特谈欧文离开凯尔特人：他是一个好队友 只是被很多人误解了,0
大批明星退出NBA中国赛，vivo声明：中止与NBA的一切合作,0
