text,label,text1,text2
深大通(000038.SZ)今日开盘再度跌停，封单超8万手，报9.94元，最新总市值为51.964亿元。,5,深大通股票跌停，封单9.94亿，,深大通股票昨天开盘跌了9.94元
快讯：欧菲光跌停 报于9.77元,5,欧菲光跌停，欧菲光涨停是多少,欧菲光跌停了吗
今日*ST慧业开盘报1.97元，截止10:26分，该股跌5.03%报1.89元，封上跌停板。,5,今日* st慧业开盘报1.97元，该股跌5.03元,今日* st慧业开盘报1.96元，该股跌5.03
公司利润连续2个季度低速增长 科力尔连续四日跌停,5,利润连续两个季度低速增长，科力尔连续四日跌停,科力尔连续两个季度跌停，什么原因？
龙虎榜解读（05-24）:东土科技跌停，深股通3821万元抄底,5,龙虎榜解读（06-24）: 东土科技涨停，深股通3821万元抄底,龙虎榜解读（04-24）：东土科技跌停，深股通3821万元
公司不涉及区块链相关业务 维科技术跌停,5,维科技术是否可以做区块链的业务？,区块链技术股票会跌停吗
双十一未到导购第一股先跌停，“张大妈”还值得买吗,5,双十一导购第一股先跌停，张大妈还值得买吗,双十一，导购第一股先跌停，是否值得买入
6月6日盘中方正电机（002196）跌停，截至发稿，股价报5.96元，成交1823.51万元，换手率0.78%，振幅10.42%。,5,股价报5.96,股票方正电机
白云机场10月29日盘中跌停,5,白云机场跌停,今天白云机场股价跌停吗
金融界网站5月10日讯 今日欧菲光开盘报9.77元，截止09:30分，该股跌10.04%报9.77元，封上跌停板。,5,欧菲光股票跌停10.46元是,欧菲光股票今日收盘价9.
5月20日盘中同为股份(002835)跌停，截至发稿，股价报8.84元，成交2970.52万元，换手率3.82%，振幅9.78%。,5,股票002835跌,股票股价为6
方正电机6月6日盘中跌停,5,方正电机6.26跌停是怎么回事?,方正电力6月6日股价多少
今日维科技术股价跳水跌停。,5,维科技术股价跌停了吗,维科股票今日跌停了吗
辅仁药业戴帽 复牌首日“一”字跌停,5,辅仁药业复牌是跌停么,辅仁药业复牌为什么跌停
7月4日午后，PTA主力合约跌停，报6068元/吨。,5,6月7号pta主力合约跌停，报6068元/吨,6月4日pta主力合约，跌停，报600元/吨.
今日雪浪环境开盘报22.88元，截止10:51分，该股跌9.98%报21.11元，封上跌停板。,5,昨天雪浪环境开盘，今日股价会跌到多少,今日雪浪环境股价多少跌停
 今日科力尔股价再度跌停，在三季度报公布后，连吃4个跌停板。,5,今日科力尔股价再度下跌，三季度报告公布，连吃4个跌停板,今日科力尔股价连续下跌，三季度报还会有这个跌停么
2019年6月21日收盘，“华泽退”（旧称“华泽钴镍”）已经连续45个跌停板，刷新A股市场最长连续跌停纪录。,5,华泽钴镍今天连续跌停，是,华泽钴镍已经连续跌停，怎
9月24日，稀土龙头金力永磁连续第二日开盘一字跌停，报51.1元/股，卖一封单约32万手。,5,9月24日，稀土龙头金力永磁连续一字跌停,稀土龙头金力永磁连续跌停，卖1封单约32
中国中期开盘跌停，公司申请中止收购中国国际期货股权。,5,国际期货开盘跌停，公司申请中止收购中国国际期货股权,中国期权开盘跌停，中国国际期货股权中止收购
今日2只A股跌停 房地产行业跌幅最大,5,房地产板块跌停，为什么a股还会跌,房地产a股跌停是什么意思a股a股上市最新消息
控股股东及实控人部分股份被冻结 腾邦国际跌停,5,腾邦国际股份为什么会被冻结？,腾邦国际跌停了吗
快讯：雪浪环境跌停 报于21.11元,5,雪浪环境今日跌停,雪浪环境跌停
PTA主力合约跌停,5,pta主力合约为什么跌停？,pta主力合约跌停是什么意思
五天内三次跌停，浔兴股份(002098.SZ)怎么了？,5,浔兴股份股价跌停是怎么回事,浔兴股份为什么跌停？
氟化工板块大跌 中欣氟材跌停,5,氟化工板块大跌中欣氟材跌停，是不是真的？,氟化工板块大跌中欣氟材什么时候上市
中国中期开盘跌停,5,中国中期跌停了,中国中期股票什么时间跌停
个股跌多涨少，跌停家数近60家，多头动能全无，成交量萎靡，资金氛围趋冷。,5,跌多涨少，跌停家数近60家，资金氛围萎靡,股市：个股跌多涨少，跌停家数近60家，资金氛围全
A股异动 ｜ 聚力文化开盘跌停 被证监会立案调查,5,聚力文化a股会跌停吗,聚力文化a股怎么样
今日广弘控股开盘报6.25元，截止09:32分，该股跌10.03%报5.83元，封上跌停板。,5,广弘控股开盘报5.83元，股价跌10.03元是什,广弘控股股票跌停了吗，昨天开盘跌10.03%
USDA报告意外利空CBOT玉米触及跌停 美债收益率再现“螺旋式”下滑,5,cbot玉米受跌美债收益率下滑什么原因,cbot玉米受益率下跌，美债收益率又触底是为何
「盘后点睛」涉嫌信披违规被立案调查 同洲电子逆市跌停,5,「盘后点睛」涉嫌信披违规被立案调查，同洲电子逆市,「盘后点睛」涉嫌信披违规被立案调查同洲电子怎么回事
今日ST个股跌停数量超过40家，诱发ST股大面积跌停的直接原因是上周末的一则消息——5月10日，深交所表示，决定在本周暂停乐视网等7家公司股票上市。,5,5月10日，上市公司股票决定暂停乐视网股票的原因是什么？,为什么乐视网一直跌停，是因为上周末的一则消息吗？
8月7日盘中慈星股份（300307）跌停，截至发稿，股价报6.80元，成交6967.63万元，换手率1.22%，振幅10.32%。,5,慈星股份股价,8月7日股市
又一个白马股爆雷了，开盘就跌停！机构早已离场,5,又一个白马股爆雷了，开盘就跌停。机构早已离场。,今天又一个白马股爆雷，开盘就暴跌
在华海药业的跌停板里，我看到了仿制药企的黄昏晚景,5,华海药业跌停板，我看到了仿制药企的黄昏夜景，是什么,华海药业的跌停板中我们看了一幅图片，是什么样的
今日*ST生物开盘报13.36元，截止10:04分，该股跌5.03%报12.83元，封上跌停板。,5,今日* st生物开盘报13.36元，该股跌了5.03,今天* st生物开盘跌停，该股跌5.83元，该股
花园生物早盘快速跌停,5,花园生物早盘跌停吗,花园生物早盘跌停怎么办
2.1亿股解禁，这只股应声两跌停！解禁下跌股都有哪些共性？,5,2.1亿股解禁，这只股有哪些跌停,解禁股票有哪些2.1亿股解禁下跌停有哪些？
快讯：ST银亿跌停 报于2.97元,5,st银亿跌停，st银亿怎么回事,st银亿跌停了吗
5月13日盘中广信股份（603599）跌停，截至发稿，股价报14.71元，成交1.33亿元，换手率1.89%，振幅6.36%。,5,股价14.33% 跌,5月13日，股价
今日光明地产开盘报5.0元，截止09:40分，该股跌9.94%报4.44元，封上跌停板。,5,今天光明地产开盘报5.4元，该股跌9.4元,光明地产9.44元跌停，光明地产9.0元跌停
华谊嘉信5月17日盘中跌停,5,华谊嘉信5.18日跌停是什么意思,华谊嘉信股票为什么跌停
广信股份5月13日盘中跌停,5,广信股份5月15日盘中跌停,广信股份股票跌停怎么回事
今日早盘，腾邦国际跌停,5,腾邦国际今天跌停了吗,腾邦国际跌停
10月24日早盘，航天通信股价大幅低开，截至记者写稿时，航天通信股价下跌超过8个点。而此前的10月15日——17日，航天通信股价连续三天一字板跌停。航天通信股价持续下跌，或许与其子公司智慧海派科技有限公司（以下简称智慧海派）近期发生的对外违规担保事件有关。,5,航天通信股价连续下跌，智慧海派科技近日持续受害，对其子公司智慧海派股价持续下跌吗？,10月25日早上，航天通信股价连续下跌，对此前航天通信股价持续下跌10个点。
大白马股又暴雷，股价一字跌停，公司回应属正常现象！,5,大白马股又暴雷，股价一字跌停，公司回应属正常现象,大白马股又暴雷，股价一字跌停，股价回应属正常现象
刚刚被撬开跌停的飞马国际又一次陷入了无量一字板的绝境之中，截止21日收盘，卖一位置依旧有近70万手封单，约合2亿多元卖盘难以消化。,5,刚刚被撬开跌停的飞马国际，又一次陷入了无量一字板的绝境之中，卖一位置还有几个手封单？？？,刚刚被撬开跌停的飞马国际又再次陷入了一字板的绝境，卖一位置还有近70万手
农业种植板块开盘大跌 登海种业等多股跌停,5,农业种植板块开盘大跌登海种业等多股跌停,农业种植板块开市大跌，股票怎么了
今日早盘，中兴通讯股价直线下挫，一度跌停。,5,中兴通讯股价下跌，中兴通讯股价为什么跌停了,今日早上中兴通讯股票为什么一直下跌，怎么办？
10月29日盘中白云机场(600004)跌停，截至发稿，股价报18.90元，成交4.22亿元，换手率1.07%，振幅5.71%。,5,10月29日盘中跌停,股票10月30日跌停
9月3日，被ST后首个交易日，辅仁药业毫无悬念地一字跌停了，收盘报7.35元/股，跌5.04%。,5,7.35跌停，辅仁药业为何跌停，为,5月3日，辅仁药业股价跌了多少
快讯：*ST九有跌停 报于1.87元,5,股票跌停1.87元是真实的吗,股票* st九有跌停是什么意思
快讯：*ST印纪跌停 报于1.26元,5,* st印纪跌停是什么原因,* st印纪是什么股票
农业种植板块开盘大跌，敦煌种业、万向德农、登海种业跌停，丰乐种业、农发种业、亚盛集团、金健米业等跟跌。,5,农发种业和金健种业跌,金健种业、农发种业、
新城控股打开跌停！换手率10% 公司否认信披违规及内幕交易,5,新城控股打开跌停，换手率10% 公司否认内幕交易？,新城控股跌停，新城控股打开跌停了是真的吗
今日ST银亿开盘报2.97元，截止09:30分，该股跌5.11%报2.97元，封上跌停板。,5,st银亿开盘报2.97元，截止09: 30分，该股跌5,"st银亿开盘报价2.97元, 该股跌5.11% , 被封"
9月26日消息，数字货币板块临近收盘继续重挫，截至发稿，四方精创、海联金汇、飞天诚信、数字认证等多股跌停，金冠股份、御银股份、奥马电器等跌逾8%。,5,9月26日数字货币板块继续重挫，截至收稿，四方精创、飞天诚信等多股跌停，奥马股份等,数字货币板块，海联金汇，飞天金汇，御银股份，奥马电器等跌逾8% ，有哪些股票
聚力文化(002247.SZ)开盘跌停，报3.02元，创2013年8月以来新低。,5,聚力文化（002247. sz) 开盘跌停，报2.02元，创,聚力文化(002247) 开盘跌停创了什么新低
7月25日，因分红爆雷的辅仁药业复牌，股价一字板跌停在9.07元/股。,5,7月25号辅仁药业复牌，股价是跌停吗？,7月25日辅仁药业复牌后，复牌的股票会跌吗
快讯：*ST中绒跌停 报于1.92元,5,今日* st中绒跌停了，怎么回事,* st中绒跌停了吗
今日市场有两只股票跌停，它们可谓是今天的难兄难弟，更有2个有意思的现象出现，一、都有社保基金持有，二、都被机构狂卖超1个亿！,5,今日股市有两只跌停，是不是有两个有意思的现象，一个都是,今天股市，跌停，两只股票跌停，是否是一个有意思的现象出现，两股票跌停，两个
A股异动丨深大通(000038.SZ)开盘再度跌停 公司董事长引咎辞职,5,a股异动丨深大通(000038. sz) 开盘再度跌停公司引咎辞职,a股大通(000038. sz) 开盘再次跌停公司引咎辞职
快讯：*ST盐湖跌停 报于7.06元,5,快讯：* st盐湖跌停是什么意思,* st盐湖跌停怎么回事
6月5日盘中翔港科技（603499）跌停，截至发稿，股价报30.20元，成交4005.15万元，换手率4.99%，振幅11.33%。,5,5.5日跌停,翔港科技股价
截至全天收盘，两市共2357只个股上涨，1084只个股下跌；逾70只非ST个股涨停，仅1只非ST个股跌停。,5,股票中，逾70只非st个股跌停，有,股票中，仅7只非st股票跌停，有
天风证券百亿市值解禁股价两日跌停 这些高比较解禁个股要小心,5,天风证券百亿市值解禁股票是怎么解禁的,天风证券解禁的个股有哪些，解禁的股票有哪些？
二股东股权再度流拍，聚力文化股价跌停创五年新低,5,二股东再度流拍，聚力文化股价跌停创五年新低，是什么情况啊，怎么回事,聚力文化股价怎么会跌停
「异动股」军工股早盘大幅下挫 久之洋(300516-CN)跌停,5,「异动股」军工股早盘大幅下挫久之洋(300516-cn) 跌停,「异动股」军工股早盘大幅下挫久之洋跌停怎么了
铁矿石期货主力合约跌停，跌幅达6%。,5,铁矿石期货主力合约跌停，跌幅达6%,铁矿石期货跌停，主力合约怎么回事
7月8日盘中东方锆业(002167)跌停，截至发稿，股价报7.57元，成交1.86亿元，换手率3.86%，振幅6.90%。,5,东方锆业股价涨,东方锆业跌停股
A股异动丨海联金汇跌停 三季报业绩预亏,5,港股海联金汇三季报业绩预跌是什么意思,海联金汇三季报业绩预测
深大通(000038.SZ)面临的危机正在持续发酵。5月27日，深大通开盘即直接跌停，股价报9.94元。,5,5月27日深大通开盘后的跌停是,深大通股票9.94元
快讯：光明地产跌停 报于4.44元,5,光明地产跌停4.44% 是什么原因,光明地产跌停是什么意思
快讯：一汽夏利跌停 报于3.69元,5,一汽夏利3.69元股票代码是什么,一汽夏利跌停了吗
金力永磁9月27日再次一字跌停，报收37.25元，录得五连跌，全天成交6263万元。,5,金力永磁9月27日再次一字跌停，报收37.25元。全天,9月27日再次跌停，报收37.25元，全天成交6263万元
今日中交地产开盘报10.9元，截止14:37分，该股跌9.98%报10.1元，封上跌停板。,5,中交地产开盘报9.98元，该股跌9.1元，封,中交地产跌停10.9元，该股跌停了吗
快讯：广弘控股跌停 报于5.83元,5,广弘控股股价跌停是真的吗,广弘控股今天股票为什么涨停
7月29日消息，暴风市值崩到20亿。这家辉煌时期市值曾经高达400亿的公司如今市值大幅度缩水，截止29日上午暴风集团开盘跌停，股价报5.67元，下跌0.63元，跌幅为10%。,5,7月29日暴风时期市值曾经高达400亿的暴风公司，股价下跌为0.28元，跌幅为10% ，,暴风公司股价跌到20亿，市值为多少
期市早评：商品期货多数下跌 原油期货开盘跌停,5,期货开盘跌停，原油期货怎么走,期货原油期货开盘跌停怎么解决
今日杭电股份开盘报6.61元，截止10:04分，该股跌10.06%报5.99元，封上跌停板。,5,杭电股份今日开盘6.61元，截止10: 04分，该,杭电股份开盘跌停10.04% ，该股跌10.06元
今日ST运盛开盘报4.69元，截止09:50分，该股跌4.9%报4.46元，封上跌停板。,5,st运盛开盘报5.69元，该股跌4.9% 报4.46,股票st运盛跌4.9元，该股跌到什么水平
翔港科技6月5日盘中跌停,5,翔港科技股票为什么跌停,翔港科技股票为什么会跌停
聚力文化周一股价跌停收报于2.65元/股，创近五年来新低。,5,聚力文化股价跌停，创近5年来新低价格,聚力文化周一股价跌停了吗？
金融界网站7月22日讯 今日*ST神城开盘报1.24元，截止09:42分，该股跌4.8%报1.19元，封上跌停板。,5,1.24元跌停板，是什么,金融界：今日* st神城开
快讯：中交地产跌停 报于10.1元,5,中交地产跌停10.1元，怎么办,中交地产跌停10.1元，怎么办，怎么破
春兴精工午盘跌停 实控人陷内幕交易被采取强制措施,5,春兴精工午盘跌停实控人陷内幕交易被采取强制措施,春兴精工中午跌停实控人陷内幕交易被采取强制措施
一波三折！356亿借壳获批 股价却意外跌停！游资为何集体出逃？,5,游资一波三折，股价却跌停！游资为何出逃？,游资集体出逃游资为什么跌停
5月17日盘中华谊嘉信（300071）跌停，截至发稿，股价报3.08元，成交4428.72万元，换手率2.88%，振幅10.82%。,5,华谊嘉信股价3,华谊嘉信股价涨
慈星股份8月7日盘中跌停,5,慈星股份今日跌停吗？,慈星股份为什么跌停
快讯：重药控股跌停 报于5.7元,5,重药控股跌停5元，怎么回事,重药控股今日跌停是多少
今日氟化工板块大跌，中欣氟材跌停，三美股份、多氟多、凯恩股份等跌超5％。,5,中欣氟材跌停，多氟多股份跌停，三美股份涨停，多氟多,氟化工股票，中欣氟材，多氟多，三美股份，凯恩股份
10月24日午后开盘，春兴精工（002547.SZ）瞬间跌停，截至收盘，仍下跌10%，报7.83元/股。,5,股票春兴精工（002547. sz）跌停,春兴精工(002547) 股价下跌，是否
刚刚，宜宾珙县发生5.6级地震，内江网友：我开车都感觉到在动,1,刚刚，宜宾珙县发生5.6级地震，内江网友：我开车都感觉,刚刚，宜宾珙县发生5.6级地震，内江网友：我开车都感
“5时52分，海北州海晏县发生里氏6.9级地震，建筑坍塌损坏严重，大量人员被困等待救援，情况万分紧急！”,1,"6.9级地震, 造成5",5时52分，发生海海啸
专家分析：四川长宁地震序列为构造地震活动 余震较丰富,1,四川长宁地震序列为构造地震活动余震较丰富,四川长宁地震序列为构造地震活动的余震最丰富，为什么
四川长宁地震已致 80 多趟列车临时停运！贵阳北站始发、终到列车只有 10 多趟,1,四川长宁地震已致80多趟列车临时停运,地震致80多趟列车临时停运？
8月15日13时12分在江西宜春市丰城市(北纬28.20度，东经115.70度)发生2.1级地震，震源深度7千米。,1,8月15日13时12分东经115.,8月15日13时15分东经115.
记者18日从应急管理部获悉，截至18日8时30分，地震已造成12人死亡、125人受伤。,1,地震已造成多少人死亡，截至18日8时30分,截至18日8.30分，地震已造成多少人死亡，已经确认
汤加群岛发生5.5级地震，震源深度10千米,1,汤加群岛地震的震源深度,5.5级地震，震源深度多少千米
汶川地震中，倪孝兰两个女儿遇难，侄子也成为孤儿，一家共6人遇难。,1,汶川地震中，倪孝兰两个女儿遇难，一家共6人遇难，,汶川地震中，倪孝兰两个女儿遇难，弟子也成为孤儿
四川宜宾市珙县发生5.4级地震，震源深度10千米,1,四川省成都市珙县发生5.4级地震，震源深度10千米,四川宜宾市珙县发生5.4级地震，震源深度10千米。是否已经确认了
瓦努阿图群岛发生5.9级地震 震源深度20千米,1,5.9级地震有多大,5.9级地震有哪些地方
地震发生后，成都局集团公司立即启动应急预案，封锁受影响线路，迅速组织工务、供电、电务等专业人员对震后铁路设施设备全面开展排查，确保列车运行安全，同时增派人员，有序安抚疏导受影响的出行旅客。,1,地震发生后，成都局集团公司立即启动应急预案，迅速组织工务，对震后铁路运行安全供电，电务、供电、供电等专业人员对震后列车设备设备全面开展,成都市地震发生后，成都局集团公司立即启动应急预案，迅速组织工务，对震后受影响线路，迅速组织供电、电务等专业人员对震后的出行安全
德云社“辫哥”张云雷调侃汶川地震，深夜发文致歉！,1,德云社辫哥张云雷调侃汶川地震，深夜发文致歉,"张云雷发帖德云社"" 辫哥"" 张云雷"
据中国地震台网正式测定：09月06日23时27分在瓦努阿图群岛(南纬20.18度，东经168.95度)发生5.9级地震，震源深度20千米。,1,南纬,东经
中新网8月5日电 综合报道，当地时间4日晚，日本东北部福岛及周边地区发生6.2级地震，没有引发海啸。东京电力公司表示，福岛第一核电站和戴尼核电站的反应堆没有发现任何异常情况。,1,中新网8月6日晚，当地时间4日晚，日本东北部福岛及周边地区发生6.6级地震，没有引发海啸。没有引发什么地震？,东北5月6日，当地时间4日晚，东北部福岛及周边地区发生6.2级地震，没有引发任何异常情况。没有发生6.1级地震。
突发！四川宜宾发生5.8级地震，多地震感强烈！,1,四川省宜宾市发生5.8级地震了吗,四川省宜宾市发生5.8级地震，有多少人死亡
6月17日晚22时55分，四川宜宾长宁县发生6.0级地震。记者从宜宾消防处了解到，凌晨在葡萄村八组，有三户居民房全部倒塌。,1,4月17,4.17
日本福岛发生6.2级地震 该地区核电站未发现异常,1,日本福岛地震，该地区核电站发现异常怎么办,日本福岛发生6.6级地震是怎么回事
四川威远地震暂未收到因次生地质灾害造成人员伤亡报告,1,威远地震未收到地质灾害伤亡报告怎么办,四川威远地震为什么不发布次生地质灾害的报告
长宁6.0级地震已发生5级以上余震4次 珙县5.6级地震系目前最大余震,1,长宁6.0级地震已发生5级以上5，6级余震系目前最大,6.0级地震已发生4次5.7级余震是否发生
巴基斯坦国家地震监测中心官员24日说，该国东部当地时间16时01分发生地震，震级为5.8级，震源深度10公里。震中位于距巴基斯坦首都伊斯兰堡东南119公里处的杰赫勒姆，该地点位于东部旁遮普省和巴控克什米尔地区交接处。地震已造成21人死亡，超过320人受伤，救援行动仍在进行中。,1,震源地图5.8米处，巴基斯坦东部位于巴控克什米尔地区，地震已发生于哪里？,地震发生时间，震源位于东部，至今已达到巴控克什米尔省，是否是巴基斯坦的首都
长春龙家堡2.3级矿震追踪：过程零点几秒来不及反应,1,长春龙家堡矿震追踪：过程零点几秒来不及反应,2.3级矿震追踪：过程0点几秒来不及反应
中国地震台网测定：9月8日6时36分，四川内江市资中县发生3.0级地震，震源深度9公里；随后的6时42分，内江市威远县发生5.4级地震，震源深度10公里；10时36分，威远县又发生4.3级地震，震源深度7千米。,1,9月4日4点40分内江县发生6.3级地震，震源深度为多少,9月8日4.0分内江地震震源深度7.2公里，震源深度6.5千米，地震中央有多少级
四川长宁6.0级地震发生后，应急管理部部署抗震救灾工作，并派出救灾工作组赶赴震区，指导救援救灾和灾情调查评估工作。,1,抗震工作,四川发生
继昨日四川宜宾市长宁县附近发生里氏6.0级地震后，余震持续不断。,1,四川宜宾长宁县发生6.0级地震了吗,四川成都市长宁县发生6.0级地震，地震的原因是什么？
中国地震台网正式测定：6月17日22时55分在四川宜宾市长宁县（北纬28.34度，东经104.90度）发生6.0级地震，震源深度16千米。,1,4,6
汶川地震母亲 失去两女儿又得两“儿子”,1,"汶川地震母亲失去两个儿子, 又得两儿子",汶川大地震母亲失去两个女儿又得两儿子是什么情况
中国地震台网自动测定：05月03日15时25分在所罗门群岛附近（南纬6.98度，东经160.05度）发生6.2级左右地震，最终结果以正式速报为准。,1,中国地震台网自动测定：05月03日15时25分在南纬6.98度东经160.05度地震，最新结果以正式速度为准,地震台网自动测定：05月03日在所罗门群岛附近（东经160.05度，东经160.05度）发生6.2级地震，最新结果是什么？
直击宜宾地震震中学校 双河中学教室内书本砖块散落一地,1,直击宜宾地震震中学校双河中学教室内书本砖块散落一地,宜宾市震中学校双河中学教室内书本砖块散落一地
默哀！四川宜宾6.0级地震已致13人遇难,1,四川宜宾6.0级地震已致14人死亡,四川宜宾6.0级地震已致13人遇难了，有多少人死亡
四川宜宾市长宁县附近发生6.0级地震，有人却拿此造谣！勿信！,1,四川宜宾市长宁县发生6.0级地震了吗？,四川宜宾市长宁县发生6.0级地震了吗
东方网6月11日消息：6月9日20时01分，吉林省龙家堡矿业有限责任公司发生2.3级矿震，造成9人遇难，10人受伤。,1,9月2日吉林省,9月20日吉林省
地震不断！太平洋“火环”昨天发生27次地震，6次袭击了加州,1,太平洋火环昨天发生27次地震，6次袭击了加州？,太平洋火环今天发生了哪些地震
松坪沟地震中形成的童话世界，被世人称为“小九寨沟”,1,松坪沟地震中形成的童话世界，被世人称为小九寨沟,松坪沟在地震中形成的童话世界，被世人称为小九寨沟
"2008年5月12日14时28分
四川汶川发生8.0级强震
地震的破坏和心中的悲痛
在那一刻永久定格
张由琼 摄 图片来源：视觉中国
69227人死亡
374643人受伤
17923人失踪
这不仅是一串冰冷数字
更是一条条鲜活的生命
是我们患难与共的同胞",1,2008年5月8日汶川地震，8.0级地震的震感在那一天永久定格图片来源：图片来自张由琼摄,2008年4月12日4.8级强震震情图片来源：视觉中国图片是怎样形成的
广西玉林发生5.2级地震 震源深度10公里,1,广西玉林市发生4.5级地震，震源有多深？,玉林地震震源深度
新爱尔兰地区发生5.8级地震，震源深度20千米,1,新爱尔兰地区发生5.8级地震，震源深度20千米。,新爱尔兰地震5·8级震源
注意了！受四川长宁6.0级地震影响，多趟列车停运,1,四川长宁发生6.0级地震了吗,6.0级地震会对火车发生什么影响？
据中国地震台网正式测定：07月23日22时25分在四川宜宾市长宁县(北纬28.38度，东经104.94度)发生3.0级地震，震源深度6千米。,1,中国地震台网：07月23日，北纬28.38度，东经103.4度，是哪里,4.3: 23分在宜宾长宁县发生3.0级地震，地震的原因？
据四川省应急管理厅消息，截至6月18日11时，地震已造成宜宾市和乐山市8县(区)受灾，因灾死亡12人，其中宜宾长宁县9人(双河镇男性杜采同、女性闫世联、女性罗永志、女性秦容、男性李秀明、女性王德英、男性李良焱、女性陶仲联、男性李云龙)，珙县3人(珙泉镇男性王正松，巡场镇女性李跃根、男性宋宗彬)，因灾伤病135人，紧急转移安置4496人(其中集中安置4305人，分散安置191人);倒塌房屋72户73间，严重损坏房屋12户19间，一般损坏房屋6424户781间，直接经济损失1081.8万元。,1,"4月8日地震已造成7县(市) 受灾, 因灾死亡12人, 其中女性杜世联、男性李云英、女性王",4月18日，宜宾市和乐山长宁县9县(区) 受灾，因灾死亡12人，男性杜世同，女性闫世联
四川应急厅数据，截至今日凌晨1时30分，地震致19人受伤，其中11人住院观察，8人轻微伤已经医院处理后离院。,1,四川省内地震致9人死,四川应急部队地震致人
6月22日22时29分，四川宜宾市珙县发生5.4级地震，震源深度10千米。截至6月23日00:30，受伤16人，已送医院紧急救治。,1,4月22日,6.22日
最新消息！四川内江发生三次地震 已致1死29伤,1,内江发生地震致1死29伤伤亡情况怎么样,内江今天发生地震，是否有可能造成1死29伤
10月12日22时55分在广西玉林市北流市发生5.2级地震，震源深度10千米，震中位于北纬22.18度，东经110.51度。,1,5月12日凌晨1时10,10月12日凌晨3点10
青海海西州直辖区发生3.6级地震 震源深度9千米,1,海西州直辖区今天发生3.6级地震是真的吗,海西州地震，震源深度有多少千米？
09月05日11时39分在山东济宁市微山县（北纬34.78度，东经117.17度）发生M2.2级地震，震源深度5公里。,1,济宁市微山县（东经117.17,北纬37.78度，东经116.3
"央视网消息:智利中部近海8月1号发生6.6级地震,首都圣地亚哥震感明显。目前没有人员伤亡和基础设施损坏报告。",1,"6.1级地震,",6.1级地震对
一方有难，八方支援。四川省宜宾市近日遭遇的震灾牵动着全国人民的心。灾情就是命令，各方力量立刻行动起来，投身抗震救灾。截至6月19日16时，灾区供电和通讯基本恢复，搜救工作仍在紧张进行。,1,四川省宜宾市近日遭遇的震灾，灾情就是命令，全国力量立刻行动,"一方有难, 八方支援, 灾情牵动着全国人民的心。灾情就是行动起来"
四川省地震局专家：珙县5.4级地震属长宁6.0级地震的余震正常起伏活动,1,四川省地震局专家：珙县5.4级地震属长宁6.0级地震,四川省地震局专家鉴定为4.3级地震属长宁6.0级地震
美国加州发生6.9级地震,1,美国加州发生6.9级地震了吗,美国加州发生6.9级地震，是真的吗
印尼发生7.3级地震 是今年以来第8次七级以上地震,1,印尼发生7.3级地震，是怎么回事？,8月8日印尼发生7.3级地震，会引发什么灾难
8月首个大地震来“敲门”，震级为6.8级，随后接着发生6次余震,1,8月8日地震来敲门6.8级，随后发生6次余震，是否有,地震来敲门了，震级为6.8级的是什么地方
9月8日早上6：58分，内江威远县发生5.4级地震，内江消防救援支队迅速集结，第一时间出动14车、80人赶赴现场展开救援、排查工作。,1,内江威远县发生5.4级地震，消防救援支队有没有出动8车赶赴现场？,5.4级地震内江消防救援支队第一时间出动8车赶赴现场，有没有
默哀！宜宾地震12名遇难者名单公布,1,宜宾地震死亡人数最高,2017年8月宜宾地震致死多少人？
应急管理部持续指导四川长宁地震抗震救灾工作,1,应急管理部持续指导抗震救灾工作,四川长宁地震怎样应对应急救灾？
相信大家也都知道昨天晚上发生什么事了，四川宜宾长宁发生6级地震，多处房屋损毁，道路交通受阻，而截至到目前地震已致12人死亡，多人受伤，且还有持续不断的余震在发生。,1,昨天晚上发生什么事，四川遂平县发生6级地震，道路交通受阻，死亡人数多少人,昨天晚上宜宾发生4.6级地震，房屋损坏，道路交通受阻，多处车祸死亡，有哪些人受伤？
中新社成都6月19日电 (记者 徐杨祎)四川长宁6.0级地震震后救援工作进入第3天，震区人员伤亡、房屋倒塌以及财产损失等情况备受关注。一个于11年前启动研发的地震预警系统亦引发多方关注。,1,中新社4.0级地震进入第二天，震区人员伤亡以及房屋倒塌以及财产损失已受到多方关注,"中新社四川长宁6.0级地震后, 震后人员伤亡、房屋倒塌等情况将引发多方关注?"
6月19日，记者从应急管理部获悉，财政部、应急管理部向四川省紧急下拨中央自然灾害救灾资金1亿元，用于支持做好四川长宁6.0级地震抗震救灾工作，帮助地方保障受灾群众基本生活。,1,4月19日，财政部向四川省紧急下拨中央自然灾害救灾资金1亿元用于支持做好4.0级抗震救灾。帮于支援地,4月19日财政部向应急管理部下拨中央自然灾害救灾资金1亿元，用于支援地方保障受灾群众基本生活
四川宜宾市长宁县发生3.0级地震 震源深度6千米,1,四川省宜宾市长宁县发生3.0级地震是怎么回事,四川宜宾市长宁县发生3.0级地震是真的吗？？？
中新网成都6月18日电 (贺劭清 王哲)中国地震台网正式测定：6月17日22时55分在四川宜宾市长宁县(北纬28.34度，东经104.90度)发生6级地震，震源深度16千米。,1,贺劭清王哲(广东）中国地震台网正式测定：6月14日凌晨6点30分在四川宜宾,中新网成都6月17日晚间晚上8点15分，山东长宁县发生6.5级地震，是怎么回事？
